      81       0       0    2004       2       1       0 0052469345     0000000000     0000000000           1  1
      82       0       0    1905       1       1       0 0058000721     0000000000     0000000000           2  8
      83       0       0       0       1       1       0 0058001550     0000000000     0000000000           3  7
      84       0       0       0       1       1       0 0058034840     0000000000     0000000000           2  8
      85       0       0       0       1       1       0 0058500016     0000000000     0000000000           3  5
      86      91      37    1959       1       1       0 0059000505     0059009407     0049517301           5  3
      87      94      29    1953       1       1       0 0059000614     0059028769     0049515148           2  5
      88      87      30    1965       1       1       0 0059000624     0059000614     0049515156           1  4
      89     102      31    1945       1       1       0 0059000935     0059040867     0049515312           2  5
      90       0      32    1954       1       1       0 0059001071     0059039816     0049515335           1  4
      91      98       0    1949       1       1       0 0059009407     0059039623     0049516039           1  4
      92      83      33    1944       1       1       0 0059026073     0058001550     0049516526           3  6
      93     103      34    1938       1       1       0 0059028757     0059045352     0049516642           3  6
      94       0      35    1947       1       1       0 0059028769     0059046436     0049516644           1  6
      95     104      36    1937       1       1       0 0059028781     0059047878     0049516646           2  7
      96       0       0       0       1       1       0 0059037160     0000000000     0000000000           5  4
      97       0       0       0       1       1       0 0059038777     0000000000     0000000000           3  4
      98       0       0    1935       1       1       0 0059039623     0058500049     0049068561           2  5
      99     100      20    1952       1       1       0 0059039804     0059040380     0049068494           2  5
     100       0       0    1932       1       1       0 0059040380     0059050337     0049070161           2  6
     101      89       0    1950       1       1       0 0059040503     0059000935     0049069357           1  6
     102       0      26    1922       1       1       0 0059040867     0059050350     0049072992           3  6
     103       0       0    1933       1       1       0 0059045352     0059059811     0000000000           3  7
     104       0       0    1923       1       1       0 0059047878     0059056239     0000000000           2  7
     105       0       0    1901       1       1       0 0059049680     0000000000     0000000000           2  8
     106     108       0    1972       1       1       0 0060000380     0060003379     0049031522          11  2
     107      90      16    1959       1       1       0 0060003116     0059001071     0049001064           2  3
     108       0       0    1959       1       1       0 0060003379     0000000000     0000000000           6  3
     109     117      18    1967       1       1       0 0060004015     0060007265     0049058087          10  3
     110       0       0    1962       1       1       0 0060004018     0000000000     0000000000           2  3
     111     107      39    1971       1       1       0 0060004264     0060003116     0050058294          17  3
     112     117      17    1968       1       1       0 0060004265     0060007265     0049031673          36  2
     113       0       0    1960       1       1       0 0060005018     0000000000     0000000000           3  4
     114     117      60    1970       1       1       0 0060005265     0060007265     0050212658           4  3
     115       0       0    1968       1       1       0 0060006264     0059032230     0049031774           9  3
     116       0       0    1969       1       1       0 0060006294     0000000000     0049031784          10  2
     117       0       0    1958       1       1       0 0060007265     0000000000     2099369350          23  3
     118     112      69    1973       1       1       0 0060008323     0060004265     0050220680          31  2
     119      88      15    1975       1       1       0 0060010848     0059000624     0049000543           2  3
     120     108      22    1969       1       1       0 0060011120     0060003379     0049070261          56  2
     121     115      57    1973       1       1       0 0060014300     0060006264     0050212577          11  2
     122     115       0    1975       2       1       0 0075000433     0060006264     0050212384           2  2
     123     115      72    1975       2       1       0 0075000440     0060006264     0050220792           5  2
     124     111      72    1975       2       1       0 0075003046     0060004264     0050220792           4  2
     125       0       0    1975       1       1       0 0075006172     0000000000     0049066167          23  2
     126     108      38    1975       1       1       0 0075006178     0060003379     0050056295          23  2
     127     114      71    1975       2       1       0 0075009920     0060005265     0050220682           1  3
     128     107      73    1976       1       1       0 0076019328     0060003116     0050231001          22  2
     129       0       0    1976       1       1       0 0076032178     0000000000     0099367643           8  3
     130     114      65    1976       2       1       0 0076136981     0060005265     0050220673           8  2
     131     109    1679    1976       2       1       0 0076143851     0060004015     2099369894           2  2
     132     115      59    1977       2       1       0 0077028014     0060006264     0050212657           3  3
     133     115      61    1977       2       1       0 0077028022     0060006264     0050212659           1  3
     134     111      41    1977       2       1       0 0077029416     0060004264     0050089313           2  3
     135     111      54    1977       2       1       0 0077029419     0060004264     0050212412           4  2
     136     111      57    1977       2       1       0 0077029423     0060004264     0050212577           3  2
     137     112      68    1977       2       1       0 0077046005     0060004265     0050220676           2  2
     138     111      49    1978       2       1       0 0078135649     0060004264     0050212380           8  2
     139     111      46    1978       2       1       0 0078135661     0060004264     0050212318           2  2
     140       0       0    1978       1       1       0 0078204771     0060006018     0050200158          20  2
     141     111      72    1979       2       1       0 0079249392     0060004264     0050220792           2  2
     142     112     127    1979       2       1       0 0079279101     0060004265     0075009920           8  2
     143     119      45    1979       2       1       0 0079308352     0060010848     0050212310           3  2
     144     111      56    1980       2       1       0 0080356371     0060004264     0050212508           4  2
     145     111      61    1980       2       1       0 0080356378     0060004264     0050212659           6  2
     146     129      63    1980       1       1       0 0080390193     0076032178     0050220652          10  2
     147     116      62    1980       2       1       0 0080425982     0060006294     0050218655           3  2
     148     112      70    1981       2       1       0 0081505804     0060004265     0050220681           5  2
     149     120     130    1981       2       1       0 0081505826     0060011120     0076136981           8  2
     150     120     134    1981       1       1       0 0081505827     0060011120     0077029416           4  2
     151     120      60    1981       2       1       0 0081505828     0060011120     0050212658           6  2
     152     120      71    1981       2       1       0 0081505832     0060011120     0050220682           2  2
     153     120     138    1982       1       1       0 0082595474     0060011120     0078135649          24  2
     154     120      71    1982       2       1       0 0082595475     0060011120     0050220682           3  2
     155     140      44    1982       2       1       0 0082621047     0078204771     0050200164           5  2
     156     116      62    1982       1       1       0 0082631078     0060006294     0050218655          45  2
     157     120      48    1983       1       1       0 0083650761     0060011120     0050212377          20  2
     158     120     138    1983       2       1       0 0083650768     0060011120     0078135649           5  2
     159     120      60    1983       2       1       0 0083650769     0060011120     0050212658           1  3
     160     120     139    1983       3       1       0 0083650793     0060011120     0078135661           1  3
     161     128     131    1983       2       1       0 0083687836     0076019328     0076143851           2  2
     162     118     132    1983       2       1       0 0083715815     0060008323     0077028014           2  2
     163     129      64    1984       2       1       0 0084010864     0076032178     0050220655           1  2
     164     120      74    1984       2       1       0 0084010913     0060011120     0050249729           5  2
     165     128      75    1984       2       1       0 0084045965     0076019328     0050255130           9  2
     166     118      50    1984       2       1       0 0084066888     0060008323     0050212383           1  2
     167     112     770    1985       2       1       0 0085106650     0060004265     0099368471           1  2
     168     106      76    1985       2       1       0 0085106782     0060000380     0050284035           1  2
     169     120      56    1985       2       1       0 0085112953     0060011120     0050212508           9  2
     170     118      51    1985       2       1       0 0085164740     0060008323     0050212401           4  2
     171     118     122    1985       2       1       0 0085164741     0060008323     0075000433           2  2
     172     118      47    1985       2       1       0 0085164759     0060008323     0050212319           2  2
     173     118      56    1985       2       1       0 0085164765     0060008323     0050212508           8  2
     174     106      45    1986       2       1       0 0086201511     0060000380     0050212310           4  2
     175     112      67    1986       2       1       0 0086212125     0060004265     0050220675           5  2
     176     118     145    1986       1       1       0 0086264757     0060008323     0080356378          26  2
     177     118      47    1986       2       1       0 0086264763     0060008323     0050212319           1  2
     178     146     354    1987       2       1       0 0087309671     0080390193     0099367506           2  2
     179     156     159    1987       2       1       0 0087309686     0082631078     0083650769           8  2
     180     156     148    1987       2       1       0 0087309687     0082631078     0081505804           6  2
     181     160      52    1987       1       1       0 0087309981     0083650793     0050212403          43  2
     182     120      74    1987       2       1       0 0087329505     0060011120     0050249729           1  2
     183     120     142    1987       1       1       0 0087329507     0060011120     0079279101          30  2
     184     112      68    1988       2       1       0 0088439846     0060004265     0050220676           8  2
     185     120     162    1988       2       1       0 0088439866     0060011120     0083715815           1  2
     186     118     149    1988       2       1       0 0088459969     0060008323     0081505826           2  2
     187     120      66    1989       2       1       0 0089518622     0060011120     0050220674           8  2
     188     156     130    1989       1       1       0 0089532263     0082631078     0076136981           7  2
     189     126     165    1989       1       1       0 0089534544     0075006178     0084045965          32  2
     190     150     135    1989       1       1       0 0089549052     0081505827     0077029419          31  2
     191     118     133    1989       2       1       0 0089553436     0060008323     0077028022           9  2
     192     118     134    1989       2       1       0 0089553437     0060008323     0077029416           2  2
     193     118     149    1989       2       1       0 0089553439     0060008323     0081505826           8  2
     194     106      45    1990       2       1       0 0090600136     0060000380     0050212310           3  1
     195     120      74    1990       2       1       0 0090636566     0060011120     0050249729           1  1
     196     153     163    1990       2       1       0 0090639728     0082595474     0084010864           0  1
     197     156     151    1990       2       1       0 0090639978     0082631078     0081505828           5  1
     198     157     123    1990       2       1       0 0090640036     0083650761     0075000440           1  1
     199     120     162    1990       2       1       0 0090654121     0060011120     0083715815           3  1
